sampleCount, change, profit, count, value, avg
"30","5","35","16","102","6"
"30","5","36","16","116","7"
"30","5","37","16","124","7"
"30","5","38","16","123","7"
"30","5","39","14","116","8"
"30","5","40","14","107","7"
"30","10","10","52","142","2"
"30","10","11","42","146","3"
"30","10","12","36","117","3"
"30","10","13","34","120","3"
"30","10","14","32","159","4"
"30","10","15","30","121","4"
"30","10","16","28","112","4"
"30","10","17","30","144","4"
"30","10","18","28","156","5"
"30","10","19","24","121","5"
"30","10","20","24","111","4"
"30","10","21","24","111","4"
"30","10","22","20","113","5"
"30","10","23","20","112","5"
"30","10","24","20","114","5"
"30","10","25","18","106","5"
"30","10","26","18","126","7"
"30","10","27","14","123","8"
"30","10","28","14","126","9"
"30","10","29","16","108","6"
"30","10","30","18","101","5"
"30","10","31","16","101","6"
"30","10","32","16","115","7"
"30","10","33","16","92","5"
"30","10","34","16","96","6"
"30","10","35","16","96","6"
"30","10","36","16","120","7"
"30","10","37","16","124","7"
"30","10","38","16","128","8"
"30","10","39","14","112","8"
"30","10","40","14","105","7"
"30","15","10","54","151","2"
"30","15","11","42","129","3"
"30","15","12","32","97","3"
"30","15","13","32","97","3"
"30","15","14","30","139","4"
"30","15","15","28","98","3"
"30","15","16","26","96","3"
"30","15","17","28","124","4"
"30","15","18","26","135","5"
"30","15","19","22","100","4"
"30","15","20","22","89","4"
"30","15","21","22","89","4"
"30","15","22","18","92","5"
"30","15","23","18","91","5"
"30","15","24","18","91","5"
"30","15","25","16","86","5"
"30","15","26","16","91","5"
"30","15","27","16","89","5"
"30","15","28","16","92","5"
"30","15","29","16","99","6"
"30","15","30","18","113","6"
"30","15","31","16","112","7"
"30","15","32","16","116","7"
"30","15","33","16","86","5"
"30","15","34","16","89","5"
"30","15","35","16","95","5"
"30","15","36","16","109","6"
"30","15","37","16","108","6"
"30","15","38","16","115","7"
"30","15","39","10","105","10"
"30","15","40","10","105","10"
"30","20","10","48","121","2"
"30","20","11","44","121","2"
"30","20","12","34","87","2"
"30","20","13","34","87","2"
"30","20","14","28","119","4"
"30","20","15","26","86","3"
"30","20","16","28","83","2"
"30","20","17","28","81","2"
"30","20","18","24","98","4"
"30","20","19","22","81","3"
"30","20","20","22","83","3"
"30","20","21","22","83","3"
"30","20","22","16","76","4"
"30","20","23","16","69","4"
"30","20","24","16","69","4"
"30","20","25","16","74","4"
"30","20","26","16","81","5"
"30","20","27","16","78","4"
"30","20","28","16","81","5"
"30","20","29","16","84","5"
"30","20","30","16","92","5"
"30","20","31","16","92","5"
"30","20","32","16","89","5"
"30","20","33","14","131","9"
"30","20","34","14","131","9"
"30","20","35","14","131","9"
"30","20","36","14","131","9"
"30","20","37","10","94","9"
"30","20","38","10","102","10"
"30","20","39","10","102","10"
"30","20","40","10","94","9"
"30","25","10","40","102","2"
"30","25","11","36","110","3"
"30","25","12","30","81","2"
"30","25","13","28","83","2"
"30","25","14","26","109","4"
"30","25","15","26","88","3"
"30","25","16","28","76","2"
"30","25","17","28","87","3"
"30","25","18","24","95","3"
"30","25","19","22","75","3"
"30","25","20","20","102","5"
"30","25","21","20","104","5"
"30","25","22","16","101","6"
"30","25","23","14","92","6"
"30","25","24","14","85","6"
"30","25","25","14","103","7"
"30","25","26","14","116","8"
"30","25","27","14","116","8"
"30","25","28","14","119","8"
"30","25","29","14","119","8"
"30","25","30","14","119","8"
"30","25","31","14","119","8"
"30","25","32","12","85","7"
"30","25","33","12","100","8"
"30","25","34","12","100","8"
"30","25","35","12","100","8"
"30","25","36","12","102","8"
"30","25","37","10","91","9"
"30","25","38","10","97","9"
"30","25","39","10","97","9"
"30","25","40","8","114","14"
"30","30","10","38","100","2"
"30","30","11","34","123","3"
"30","30","12","26","122","4"
"30","30","13","24","125","5"
"30","30","14","22","96","4"
"30","30","15","22","96","4"
"30","30","16","24","89","3"
"30","30","17","24","100","4"
"30","30","18","20","98","4"
"30","30","19","20","98","4"
"30","30","20","20","98","4"
"30","30","21","20","101","5"
"30","30","22","16","53","3"
"30","30","23","14","44","3"
"30","30","24","14","32","2"
"30","30","25","14","47","3"
"30","30","26","14","60","4"
"30","30","27","14","60","4"
"30","30","28","14","60","4"
"30","30","29","14","59","4"
"30","30","30","14","58","4"
"30","30","31","14","56","4"
"30","30","32","10","81","8"
"30","30","33","12","94","7"
"30","30","34","12","94","7"
"30","30","35","12","94","7"
"30","30","36","12","94","7"
"30","30","37","10","83","8"
"30","30","38","8","114","14"
"30","30","39","6","103","17"
"30","30","40","6","103","17"
"30","35","10","34","111","3"
"30","35","11","32","99","3"
"30","35","12","26","109","4"
"30","35","13","24","115","4"
"30","35","14","22","86","3"
"30","35","15","22","86","3"
"30","35","16","24","76","3"
"30","35","17","20","64","3"
"30","35","18","20","63","3"
"30","35","19","18","69","3"
"30","35","20","16","57","3"
"30","35","21","16","57","3"
"30","35","22","14","43","3"
"30","35","23","16","24","1"
"30","35","24","14","30","2"
"30","35","25","14","44","3"
"30","35","26","14","57","4"
"30","35","27","14","56","4"
"30","35","28","10","75","7"
"30","35","29","10","70","7"
"30","35","30","12","77","6"
"30","35","31","10","68","6"
"30","35","32","10","75","7"
"30","35","33","10","75","7"
"30","35","34","10","75","7"
"30","35","35","10","58","5"
"30","35","36","10","75","7"
"30","35","37","10","64","6"
"30","35","38","8","73","9"
"30","35","39","8","106","13"
"30","35","40","8","121","15"
"30","40","10","30","104","3"
"30","40","11","28","95","3"
"30","40","12","20","79","3"
"30","40","13","20","84","4"
"30","40","14","20","83","4"
"30","40","15","20","78","3"
"30","40","16","20","78","3"
"30","40","17","18","76","4"
"30","40","18","18","75","4"
"30","40","19","16","50","3"
"30","40","20","16","54","3"
"30","40","21","16","63","3"
"30","40","22","14","32","2"
"30","40","23","14","24","1"
"30","40","24","14","24","1"
"30","40","25","14","31","2"
"30","40","26","12","85","7"
"30","40","27","10","68","6"
"30","40","28","10","68","6"
"30","40","29","10","74","7"
"30","40","30","12","79","6"
"30","40","31","10","73","7"
"30","40","32","10","67","6"
"30","40","33","10","68","6"
"30","40","34","10","55","5"
"30","40","35","8","55","6"
"30","40","36","10","69","6"
"30","40","37","8","68","8"
"30","40","38","8","67","8"
"30","40","39","8","65","8"
"30","40","40","10","15","1"
