ltp,ltt
22943.30,1738042899
22943.55,1738042899
22943.45,1738042900
22943.05,1738042900
22943.60,1738042901
22946.85,1738042901
22946.05,1738042902
22945.20,1738042902
22944.55,1738042903
22944.80,1738042903
22945.90,1738042904
22945.15,1738042904
22946.75,1738042905
22946.40,1738042905
22945.40,1738042906
22945.90,1738042906
22944.15,1738042907
22943.65,1738042907
22943.95,1738042908
22943.80,1738042909
22943.25,1738042909
22944.80,1738042910
22944.40,1738042910
22945.05,1738042911
22942.45,1738042911
22944.00,1738042912
22945.50,1738042912
22943.85,1738042913
22943.80,1738042913
22943.40,1738042914
22944.00,1738042914
22943.05,1738042915
22942.35,1738042915
22944.85,1738042916
22945.25,1738042916
22946.50,1738042917
22947.70,1738042917
22945.70,1738042918
22945.10,1738042919
22944.60,1738042919
22948.30,1738042920
22948.95,1738042920
22949.85,1738042921
22948.60,1738042921
22949.05,1738042922
22949.80,1738042922
22949.65,1738042923
22949.20,1738042923
22946.40,1738042924
22947.85,1738042924
22947.15,1738042925
22947.05,1738042925
22946.55,1738042926
22947.65,1738042926
22947.90,1738042927
22947.50,1738042927
22947.10,1738042928
22947.60,1738042928
22948.90,1738042929
22947.90,1738042930
22949.70,1738042930
22949.55,1738042931
22948.75,1738042931
22948.70,1738042932
22949.10,1738042932
22948.40,1738042933
22947.70,1738042933
22947.60,1738042934
22947.65,1738042934
22948.10,1738042935
22947.30,1738042935
22947.05,1738042936
22946.40,1738042936
22946.15,1738042937
22947.20,1738042937
22946.50,1738042938
22946.45,1738042938
22948.40,1738042939
22948.60,1738042939
22947.75,1738042940
22947.00,1738042940
22947.15,1738042941
22947.40,1738042941
22947.20,1738042942
22948.70,1738042942
22949.45,1738042943
22949.00,1738042943
22948.75,1738042944
22949.55,1738042944
22949.05,1738042945
22948.30,1738042946
22948.80,1738042946
22947.95,1738042947
22947.40,1738042947
22947.30,1738042948
22946.85,1738042948
22947.90,1738042949
22947.85,1738042949
22948.95,1738042950
22950.10,1738042950
22949.90,1738042951
22952.25,1738042951
22951.40,1738042952
22951.30,1738042952
22949.45,1738042953
22951.00,1738042953
22950.90,1738042954
22950.25,1738042954
22951.30,1738042955
22950.30,1738042955
22950.10,1738042956
22949.55,1738042956
22948.60,1738042957
22950.10,1738042957
22947.80,1738042958
22946.75,1738042959
22946.60,1738042960
22948.05,1738042960
22947.95,1738042961
22948.75,1738042961
22948.30,1738042962
22948.15,1738042962
22947.10,1738042963
22946.85,1738042963
22947.35,1738042964
22947.60,1738042964
22948.00,1738042965
22944.90,1738042965
22945.85,1738042966
22945.75,1738042966
22945.55,1738042967
22945.10,1738042967
22943.45,1738042968
22944.45,1738042968
22943.85,1738042969
22944.20,1738042969
22944.25,1738042970
22944.65,1738042970
22944.25,1738042971
22944.65,1738042971
22944.85,1738042972
22944.90,1738042972
22943.40,1738042973
22943.15,1738042973
22944.10,1738042974
22944.15,1738042974
22943.90,1738042975
22943.55,1738042975
22943.60,1738042976
22943.40,1738042976
22944.30,1738042977
22943.10,1738042977
22944.35,1738042978
22943.65,1738042978
22943.80,1738042979
22943.70,1738042979
22942.55,1738042980
22943.75,1738042980
22944.00,1738042981
22944.25,1738042981
22945.05,1738042982
22946.05,1738042982
22945.30,1738042983
22944.80,1738042983
22945.85,1738042984
22947.30,1738042984
22950.05,1738042985
22948.95,1738042985
22948.65,1738042986
22947.75,1738042986
22948.00,1738042987
22947.55,1738042987
22946.95,1738042988
22946.05,1738042988
22944.25,1738042989
22944.30,1738042989
22943.55,1738042990
22943.80,1738042990
22944.15,1738042991
22943.90,1738042991
22943.00,1738042992
22942.90,1738042992
22943.15,1738042993
22943.00,1738042993
22942.35,1738042994
22942.50,1738042994
22942.70,1738042995
22942.05,1738042995
22942.00,1738042996
22943.30,1738042996
22942.50,1738042997
22941.75,1738042997
22941.55,1738042998
22941.20,1738042998
22941.70,1738042999
22941.95,1738042999
22942.20,1738043000
22941.45,1738043000
22941.25,1738043001
22941.45,1738043001
22941.25,1738043002
22941.00,1738043002
22941.35,1738043003
22940.80,1738043003
22940.95,1738043004
22940.75,1738043004
22940.60,1738043005
22941.30,1738043005
22941.00,1738043006
22940.00,1738043006
22940.55,1738043007
22941.70,1738043007
22941.55,1738043008
22942.00,1738043008
22941.15,1738043009
22941.65,1738043009
22941.70,1738043010
22943.10,1738043010
22942.90,1738043011
22942.70,1738043011
22942.40,1738043012
22942.70,1738043012
22942.50,1738043013
22942.15,1738043013
22940.75,1738043014
22942.55,1738043014
22942.95,1738043015
22942.80,1738043015
22941.50,1738043016
22942.70,1738043016
22943.05,1738043017
22943.45,1738043017
22943.10,1738043018
22943.50,1738043019
22943.35,1738043019
22943.75,1738043020
22944.05,1738043020
22944.30,1738043021
22945.15,1738043021
22944.50,1738043022
22944.95,1738043022
22945.25,1738043023
22945.65,1738043023
22945.70,1738043024
22946.30,1738043024
22945.80,1738043025
22945.50,1738043025
22945.55,1738043026
22945.75,1738043026
22946.10,1738043027
22946.70,1738043027
22946.85,1738043028
22947.40,1738043028
22947.05,1738043029
22946.85,1738043029
22947.75,1738043030
22947.25,1738043030
22948.00,1738043031
22947.70,1738043031
22948.70,1738043032
22947.90,1738043032
22947.60,1738043033
22946.90,1738043033
22948.50,1738043034
22947.85,1738043034
22947.45,1738043035
22947.60,1738043035
22946.70,1738043036
22948.50,1738043036
22948.35,1738043037
22947.65,1738043037
22946.30,1738043038
22946.85,1738043038
22948.55,1738043039
22947.95,1738043039
22946.35,1738043040
22947.85,1738043040
22947.40,1738043041
22947.70,1738043041
22947.60,1738043042
22948.00,1738043042
22947.50,1738043043
22948.30,1738043043
22947.35,1738043044
22948.20,1738043044
22948.75,1738043045
22949.40,1738043045
22948.85,1738043046
22950.65,1738043046
22952.20,1738043047
22952.35,1738043047
22959.55,1738043048
22962.20,1738043048
22961.60,1738043049
22961.15,1738043049
22959.65,1738043050
22959.90,1738043050
22959.05,1738043051
22960.75,1738043051
22959.60,1738043052
22960.95,1738043052
22959.85,1738043053
22960.80,1738043053
22956.90,1738043054
22955.60,1738043054
22957.35,1738043055
22956.80,1738043055
22956.25,1738043056
22955.30,1738043056
22955.60,1738043057
22955.20,1738043057
22953.55,1738043058
22954.30,1738043058
22954.15,1738043059
22952.10,1738043059
22951.80,1738043060
22952.10,1738043060
22950.65,1738043061
22951.05,1738043061
22951.15,1738043062
22951.70,1738043062
22952.15,1738043063
22951.35,1738043063
22951.95,1738043064
22951.80,1738043064
22951.75,1738043065
22951.95,1738043066
22952.10,1738043066
22951.95,1738043067
22952.25,1738043067
22952.35,1738043068
22951.80,1738043068
22951.10,1738043069
22952.20,1738043069
22951.85,1738043070
22953.50,1738043070
22955.65,1738043071
22955.35,1738043071
22954.95,1738043072
22956.40,1738043072
22957.85,1738043073
22957.15,1738043073
22957.85,1738043074
22957.10,1738043074
22957.25,1738043075
22956.85,1738043075
22956.65,1738043076
22956.75,1738043076
22956.25,1738043077
22957.05,1738043078
22956.70,1738043078
22956.35,1738043079
22957.90,1738043079
22957.25,1738043080
22957.50,1738043080
22956.55,1738043081
22957.05,1738043081
22956.75,1738043082
22956.95,1738043082
22957.05,1738043083
22956.10,1738043083
22956.60,1738043084
22955.80,1738043084
22956.20,1738043085
22955.90,1738043085
22956.25,1738043086
22956.40,1738043086
22955.85,1738043087
22955.50,1738043087
22954.40,1738043088
22955.70,1738043088
22956.10,1738043089
22955.05,1738043089
22955.35,1738043090
22955.45,1738043090
22955.95,1738043091
22956.55,1738043091
22958.30,1738043092
22957.90,1738043092
22957.60,1738043093
22958.45,1738043093
22957.35,1738043094
22957.55,1738043094
22957.85,1738043095
22958.15,1738043095
22958.85,1738043096
22959.30,1738043096
22959.35,1738043097
22959.25,1738043097
22958.25,1738043098
22958.15,1738043098
22958.80,1738043099
22959.60,1738043099
22958.55,1738043100
22958.60,1738043100
22960.20,1738043101
22959.55,1738043101
22960.20,1738043102
22959.90,1738043102
22959.55,1738043103
22959.10,1738043103
22960.35,1738043104
22959.10,1738043104
22960.45,1738043105
22960.25,1738043105
22959.70,1738043106
22959.60,1738043106
22959.15,1738043107
22958.80,1738043107
22960.95,1738043108
22960.55,1738043108
22960.65,1738043109
22963.00,1738043109
22963.55,1738043110
22963.50,1738043111
22964.20,1738043111
22965.00,1738043112
22965.85,1738043113
22964.05,1738043113
22966.10,1738043114
22965.55,1738043114
22966.30,1738043115
22966.05,1738043115
22966.35,1738043116
22966.05,1738043116
22965.60,1738043117
22966.05,1738043117
22965.70,1738043118
22965.50,1738043118
22964.30,1738043119
22962.80,1738043119
22962.05,1738043120
22959.80,1738043120
22959.05,1738043121
22957.05,1738043121
22956.75,1738043122
22956.55,1738043122
22959.55,1738043123
22960.10,1738043123
22959.45,1738043124
22959.95,1738043124
22960.00,1738043125
22958.50,1738043125
22959.50,1738043126
22958.60,1738043126
22958.65,1738043127
22958.45,1738043127
22959.75,1738043128
22958.15,1738043128
22959.10,1738043129
22957.65,1738043129
22958.75,1738043130
22958.00,1738043131
22958.45,1738043131
22957.70,1738043132
22959.15,1738043132
22959.30,1738043133
22959.65,1738043133
22959.20,1738043134
22959.25,1738043134
22959.85,1738043135
22959.90,1738043135
22960.00,1738043136
22959.15,1738043136
22959.05,1738043137
22958.20,1738043137
22958.10,1738043138
22958.25,1738043138
22958.65,1738043139
22957.60,1738043139
22958.40,1738043140
22958.55,1738043140
22958.20,1738043141
22958.25,1738043141
22957.35,1738043142
22957.60,1738043142
22958.00,1738043143
22957.55,1738043143
22956.55,1738043144
22957.10,1738043144
22957.85,1738043145
22957.15,1738043145
22956.95,1738043146
22956.90,1738043146
22957.30,1738043147
22956.45,1738043147
22956.60,1738043148
22957.25,1738043148
22957.40,1738043149
22957.35,1738043149
22956.90,1738043150
22957.50,1738043150
22957.75,1738043151
22957.60,1738043151
22956.25,1738043152
22957.20,1738043152
22956.55,1738043153
22958.05,1738043153
22955.90,1738043154
22956.85,1738043154
22958.15,1738043155
22957.40,1738043155
22957.90,1738043156
22957.50,1738043156
22957.85,1738043157
22956.55,1738043157
22956.65,1738043158
22955.70,1738043158
22955.25,1738043159
22956.25,1738043159
22955.80,1738043160
22955.75,1738043160
22956.10,1738043161
22955.80,1738043161
22955.40,1738043162
22955.60,1738043162
22956.45,1738043163
22955.10,1738043163
22954.50,1738043164
22956.15,1738043164
22955.75,1738043165
22955.35,1738043165
22956.40,1738043166
22955.25,1738043166
22954.80,1738043167
22955.15,1738043167
22955.60,1738043168
22955.50,1738043168
22954.85,1738043169
22954.25,1738043169
22955.40,1738043170
22955.05,1738043171
22955.95,1738043171
22955.70,1738043172
22954.10,1738043172
22954.05,1738043173
22953.35,1738043173
22953.90,1738043174
22952.00,1738043174
22953.90,1738043175
22952.25,1738043175
22952.70,1738043176
22952.40,1738043176
22952.90,1738043177
22953.50,1738043177
22951.85,1738043178
22951.75,1738043178
22951.70,1738043179
22951.55,1738043179
22951.80,1738043180
22951.75,1738043180
22953.00,1738043181
22953.10,1738043181
22952.65,1738043182
22951.40,1738043182
22951.00,1738043183
22952.80,1738043183
22951.60,1738043184
22952.10,1738043184
22953.45,1738043185
22952.30,1738043185
22953.75,1738043186
22952.40,1738043186
22951.30,1738043187
22952.00,1738043187
22952.95,1738043188
22953.85,1738043188
22953.70,1738043189
22952.90,1738043189
22954.00,1738043190
22952.35,1738043190
22952.75,1738043191
22952.80,1738043192
22951.50,1738043192
22953.25,1738043193
22953.00,1738043193
22952.65,1738043194
22951.80,1738043194
22953.45,1738043195
22952.75,1738043195
22953.35,1738043196
22953.20,1738043196
22952.20,1738043197
22953.10,1738043197
22952.50,1738043198
22952.95,1738043198
22951.70,1738043199
22951.15,1738043199
22952.45,1738043200
22952.25,1738043200
22950.70,1738043201
22951.35,1738043201
22951.85,1738043202
22951.50,1738043202
22952.60,1738043203
22953.40,1738043203
22953.80,1738043204
22954.30,1738043204
22953.85,1738043205
22953.25,1738043205
22952.85,1738043206
22953.65,1738043206
22953.40,1738043207
22952.45,1738043208
22952.55,1738043208
22953.20,1738043209
22953.70,1738043209
22952.10,1738043210
22952.65,1738043210
22953.65,1738043211
22954.45,1738043211
22953.80,1738043212
22953.05,1738043212
22953.95,1738043213
22954.45,1738043213
22952.75,1738043214
22953.55,1738043214
22954.05,1738043215
22953.65,1738043215
22953.40,1738043216
22953.50,1738043216
22953.10,1738043217
22954.60,1738043217
22953.15,1738043218
22954.20,1738043218
22954.00,1738043219
22954.65,1738043219
22954.10,1738043220
22953.70,1738043220
22954.35,1738043221
22954.90,1738043221
22954.80,1738043222
22953.65,1738043222
22954.50,1738043223
22954.80,1738043223
22955.40,1738043224
22954.95,1738043224
22955.25,1738043225
22955.10,1738043225
22955.75,1738043226
22955.05,1738043226
22954.55,1738043227
22954.00,1738043227
22954.70,1738043228
22955.60,1738043228
22956.20,1738043229
22954.50,1738043229
22956.10,1738043230
22955.25,1738043230
22955.10,1738043231
22955.65,1738043231
22955.75,1738043232
22956.30,1738043232
22956.10,1738043233
22956.35,1738043233
22956.30,1738043234
22955.25,1738043234
22956.05,1738043235
22955.05,1738043235
22954.55,1738043236
22955.15,1738043236
22954.85,1738043237
22955.50,1738043237
22954.50,1738043238
22955.20,1738043238
22955.50,1738043239
22955.70,1738043239
22955.50,1738043240
22955.80,1738043240
22956.90,1738043241
22956.15,1738043241
22956.00,1738043242
22954.90,1738043242
22956.65,1738043243
22955.75,1738043244
22955.80,1738043244
22956.70,1738043245
22956.50,1738043245
22956.60,1738043246
22955.65,1738043246
22956.45,1738043247
22955.40,1738043247
22954.50,1738043248
22955.40,1738043248
22955.15,1738043249
22955.60,1738043249
22955.00,1738043250
22955.60,1738043250
22955.35,1738043251
22955.65,1738043251
22956.50,1738043252
22956.30,1738043252
22954.40,1738043253
22955.10,1738043253
22954.65,1738043254
22955.05,1738043254
22955.40,1738043255
22954.95,1738043255
22955.25,1738043256
22955.10,1738043256
22954.70,1738043257
22953.60,1738043257
22953.45,1738043258
22953.15,1738043258
22953.40,1738043259
22953.75,1738043260
22953.20,1738043260
22953.05,1738043261
22953.00,1738043261
22951.25,1738043262
22951.85,1738043262
22951.80,1738043263
22952.10,1738043263
22952.80,1738043264
22952.15,1738043264
22953.05,1738043265
22952.05,1738043265
22952.15,1738043266
22950.75,1738043266
22952.20,1738043267
22952.45,1738043267
22952.15,1738043268
22952.55,1738043268
22952.35,1738043269
22952.90,1738043269
22952.55,1738043270
22951.90,1738043270
22952.25,1738043271
22952.00,1738043271
22952.35,1738043272
22952.90,1738043272
22952.25,1738043273
22950.50,1738043273
22951.55,1738043274
22951.05,1738043274
22951.30,1738043275
22951.00,1738043275
22950.45,1738043276
22950.05,1738043276
22950.85,1738043277
22951.05,1738043277
22951.10,1738043278
22950.60,1738043278
22951.55,1738043279
22950.95,1738043279
22950.90,1738043280
22951.60,1738043280
22951.55,1738043281
22951.00,1738043281
22950.55,1738043282
22950.65,1738043282
22949.45,1738043283
22948.55,1738043284
22948.35,1738043285
22949.30,1738043285
22947.45,1738043286
22948.20,1738043286
22948.45,1738043287
22948.15,1738043287
22948.10,1738043288
22948.15,1738043288
22947.90,1738043289
22947.50,1738043289
22947.80,1738043290
22948.85,1738043290
22949.00,1738043291
22948.80,1738043291
22948.45,1738043292
22948.60,1738043292
22948.05,1738043293
22948.40,1738043293
22948.15,1738043294
22949.65,1738043294
22949.30,1738043295
22949.35,1738043295
22948.25,1738043296
22949.40,1738043296
22948.75,1738043297
22948.55,1738043297
22948.15,1738043298
22948.75,1738043298
22949.95,1738043299
22947.75,1738043299
22948.15,1738043300
22948.70,1738043300
22947.25,1738043301
22947.55,1738043301
22948.35,1738043302
22948.45,1738043302
22948.30,1738043303
22948.35,1738043303
22948.80,1738043304
22948.45,1738043304
22948.30,1738043305
22948.35,1738043305
22948.95,1738043306
22948.55,1738043306
22948.30,1738043307
22948.60,1738043307
22948.50,1738043308
22948.90,1738043308
22948.20,1738043309
22947.05,1738043309
22947.15,1738043310
22948.25,1738043310
22946.60,1738043311
22945.70,1738043311
22946.35,1738043312
22947.15,1738043312
22946.55,1738043313
22946.95,1738043313
22947.85,1738043314
22947.20,1738043314
22949.95,1738043315
22948.25,1738043315
22951.80,1738043316
22952.00,1738043316
22951.25,1738043317
22950.85,1738043317
22950.65,1738043318
22951.15,1738043318
22950.50,1738043319
22950.00,1738043319
22950.25,1738043320
22951.35,1738043320
22951.05,1738043321
22950.20,1738043321
22951.40,1738043322
22949.70,1738043322
22949.05,1738043323
22948.90,1738043323
22948.50,1738043324
22949.55,1738043324
22950.05,1738043325
22949.50,1738043325
22949.40,1738043326
22950.40,1738043326
22950.50,1738043327
22948.80,1738043327
22949.60,1738043328
22950.05,1738043328
22949.40,1738043329
22947.90,1738043329
22948.30,1738043330
22948.85,1738043330
22949.25,1738043331
22949.20,1738043332
22949.85,1738043332
22950.35,1738043333
22949.95,1738043333
22951.55,1738043334
22950.00,1738043335
22950.10,1738043335
22949.85,1738043336
22948.55,1738043336
